task,task_type,split,metric,model,reference,model_mean,reference_mean,n_pairs,mean_diff,diff_ci95_low,diff_ci95_high,t_stat,t_p,wilcoxon_stat,wilcoxon_p,reference_better,t_p_holm,wilcoxon_p_holm,significant_t,significant_wilcoxon,significant_t_holm,significant_wilcoxon_holm
bbbp,clf,scaffold,f1,mat_nograph,mat,0.9045722225863833,0.9085074426100228,25,-0.00393522002363933,-0.01844126503188255,0.010570824984603893,-0.5598972664060837,0.5807383145000158,122.0,0.2872292995452881,True,1.0,1.0,False,False,False,False
bbbp,clf,scaffold,f1,mat_nodistance,mat,0.9071953253930662,0.9085074426100228,25,-0.001312117216956281,-0.0069322853828592,0.004308050948946638,-0.4818497875549528,0.6342775983125621,142.0,0.5964998602867126,True,1.0,1.0,False,False,False,False
bbbp,clf,scaffold,f1,hybrid,mat,0.9131490344563548,0.9085074426100228,25,0.004641591846332096,-0.0021100441334538636,0.011393227826118055,1.4188819960066714,0.16879046639894954,121.0,0.2751842737197876,False,0.8439523319947477,1.0,False,False,False,False
bbbp,clf,scaffold,f1,mat_noattention,mat,0.9067690527232503,0.9085074426100228,25,-0.001738389886772418,-0.010182077447955294,0.006705297674410459,-0.42491628934167563,0.6746831316697408,149.0,0.7309892177581787,True,1.0,1.0,False,False,False,False
esol,reg,random,rmse,svm,mat,0.4854102718986588,0.385448560809561,25,0.0999617110890978,0.08682616582617073,0.11309725635202486,15.706301307258512,3.969810002504186e-14,0.0,5.960464477539063e-08,True,2.3818860015025114e-13,4.172325134277344e-07,True,True,True,True
esol,reg,random,rmse,rf,mat,0.574217094108197,0.385448560809561,25,0.18876853329863588,0.1728396959271655,0.20469737067010627,24.458728234207715,1.7795661677817688e-18,0.0,5.960464477539063e-08,True,1.245696317447238e-17,4.172325134277344e-07,True,True,True,True
esol,reg,random,rmse,gcn,mat,0.4571276589498014,0.385448560809561,25,0.0716790981402403,0.057557290202114315,0.08580090607836628,10.475881572573462,1.967492194670105e-10,1.0,1.1920928955078125e-07,True,7.86996877868042e-10,5.960464477539062e-07,True,True,True,True
esol,reg,random,rmse,mat_nograph,mat,0.4108025766165014,0.385448560809561,25,0.025354015806940352,-0.003203292998456824,0.053911324612337524,1.8323896383943767,0.07933090693902438,99.0,0.09031611680984497,True,0.15866181387804876,0.18063223361968994,False,False,False,False
esol,reg,random,rmse,mat_nodistance,mat,0.39094930772686887,0.385448560809561,25,0.005500746917307844,-0.012647971189371277,0.023649465023986967,0.6255529224586546,0.5375118991073626,145.0,0.6528410911560059,True,0.5375118991073626,0.6528410911560059,False,False,False,False
esol,reg,random,rmse,mat_noattention,mat,0.45296068378080834,0.385448560809561,25,0.06751212297124733,0.046997872585539835,0.08802637335695482,6.792262494265444,5.02657348085114e-07,3.0,2.980232238769531e-07,True,1.5079720442553421e-06,8.940696716308594e-07,True,True,True,True
esol,reg,random,rmse,hybrid,mat,0.4912599761463906,0.385448560809561,25,0.1058114153368296,0.08589004357027441,0.12573278710338479,10.962298704958641,7.93479215106998e-11,1.0,1.1920928955078125e-07,True,3.9673960755349897e-10,5.960464477539062e-07,True,True,True,True
esol,reg,random,mae,svm,mat,0.36601921284309286,0.29381306355934095,25,0.07220614928375192,0.06210405262392315,0.0823082459435807,14.752003734040656,1.5599463656943946e-13,0.0,5.960464477539063e-08,True,9.359678194166367e-13,4.172325134277344e-07,True,True,True,True
esol,reg,random,mae,rf,mat,0.4321394649082585,0.29381306355934095,25,0.1383264013489175,0.12603060482462397,0.15062219787321102,23.218639005220073,5.908668157868665e-18,0.0,5.960464477539063e-08,True,4.1360677105080654e-17,4.172325134277344e-07,True,True,True,True
esol,reg,random,mae,gcn,mat,0.342418995151639,0.29381306355934095,25,0.04860593159229804,0.036177124164454046,0.06103473902014204,8.071386807007261,2.6958140347582253e-08,6.0,8.344650268554688e-07,True,1.0783256139032901e-07,2.5033950805664062e-06,True,True,True,True
esol,reg,random,mae,mat_nograph,mat,0.3133968948353472,0.29381306355934095,25,0.019583831276006252,-0.00386375123349586,0.043031413785508364,1.7238041996583386,0.09760359525147891,106.0,0.13364005088806152,True,0.19520719050295782,0.26728010177612305,False,False,False,False
esol,reg,random,mae,mat_nodistance,mat,0.29764093219607346,0.29381306355934095,25,0.0038278686367324965,-0.011493312625424437,0.01914904989888943,0.5156477453188876,0.6108182461911426,151.0,0.7711594104766846,True,0.6108182461911426,0.7711594104766846,False,False,False,False
esol,reg,random,mae,mat_noattention,mat,0.34440526386323095,0.29381306355934095,25,0.05059220030388989,0.033494848409557396,0.06768955219822238,6.107212981409576,2.619215544073986e-06,5.0,5.960464477539062e-07,True,7.857646632221958e-06,2.384185791015625e-06,True,True,True,True
esol,reg,random,mae,hybrid,mat,0.37045029020907166,0.29381306355934095,25,0.07663722664973069,0.061064728431231785,0.09220972486822959,10.157102581116018,3.622198993442524e-10,0.0,5.960464477539063e-08,True,1.811099496721262e-09,4.172325134277344e-07,True,True,True,True
esol,reg,random,r2,svm,mat,0.7611643667314137,0.8486095947293856,25,-0.08744522799797194,-0.09867427616804207,-0.07621617982790181,-16.072429074379993,2.391356136615241e-14,0.0,5.960464477539063e-08,True,1.4348136819691447e-13,4.172325134277344e-07,True,True,True,True
esol,reg,random,r2,rf,mat,0.6652241509784658,0.8486095947293856,25,-0.1833854437509199,-0.20024828719328172,-0.16652260030855806,-22.445144253087378,1.2873025571869368e-17,0.0,5.960464477539063e-08,True,9.011117900308558e-17,4.172325134277344e-07,True,True,True,True
esol,reg,random,r2,gcn,mat,0.7880967501167047,0.8486095947293856,25,-0.06051284461268107,-0.07226112803600764,-0.0487645611893545,-10.630691178947453,1.4692401349061287e-10,1.0,1.1920928955078125e-07,True,7.346200674530644e-10,5.960464477539062e-07,True,True,True,True
