task,task_type,split,metric,ablation,reference,model_mean,reference_mean,n_pairs,mean_diff,diff_ci95_low,diff_ci95_high,t_stat,t_p,wilcoxon_stat,wilcoxon_p,reference_better,t_p_holm,wilcoxon_p_holm,significant_t,significant_wilcoxon,significant_t_holm,significant_wilcoxon_holm,component,contribution,contribution_ci95_low,contribution_ci95_high
estrogen-beta,clf,scaffold,f1,mat_nograph,mat,0.7934469240454066,0.8027330002042473,25,-0.009286076158840537,-0.02131357291211316,0.0027414205944320865,-1.5934753191418982,0.12413991414072595,85.0,0.036682069301605225,True,0.37241974242217785,0.11004620790481567,False,True,False,False,graph structure,0.009286076158840537,-0.0027414205944320865,0.02131357291211316
estrogen-beta,clf,scaffold,f1,mat_nodistance,mat,0.8078117901594305,0.8027330002042473,25,0.005078789955183396,-0.011320660894367283,0.021478240804734074,0.639174285741467,0.5287634778720044,156.0,0.8739878535270691,False,0.6373364925045566,1.0,False,False,False,False,3D distances,-0.005078789955183396,-0.021478240804734074,0.011320660894367283
estrogen-beta,clf,scaffold,f1,mat_noattention,mat,0.8180369054221889,0.8027330002042473,25,0.015303905217941734,-0.015712654961130564,0.04632046539701403,1.0183498035966356,0.3186682462522783,139.0,0.5424043536186218,False,0.6373364925045566,1.0,False,False,False,False,self-attention,-0.015303905217941734,-0.04632046539701403,0.015712654961130564
freesolv,reg,scaffold,rmse,mat_nograph,mat,0.44550186244804046,0.4314877542857346,25,0.01401410816230589,-0.004754119559716474,0.03278233588432825,1.5410990375369318,0.13637568136230627,95.0,0.0709836483001709,True,0.27275136272461253,0.2129509449005127,False,False,False,False,graph structure,-0.01401410816230589,-0.03278233588432825,0.004754119559716474
freesolv,reg,scaffold,rmse,mat_nodistance,mat,0.4240876168094797,0.4314877542857346,25,-0.007400137476254915,-0.021871721298051996,0.007071446345542165,-1.055387805589583,0.3017569582665674,122.0,0.2872292995452881,False,0.3017569582665674,0.2872292995452881,False,False,False,False,3D distances,0.007400137476254915,-0.007071446345542165,0.021871721298051996
freesolv,reg,scaffold,rmse,mat_noattention,mat,0.4768650815335898,0.4314877542857346,25,0.045377327247855204,-0.006571221823026073,0.09732587631873649,1.8028261060686355,0.08398761130238644,103.0,0.1134914755821228,True,0.25196283390715934,0.2269829511642456,False,False,False,False,self-attention,-0.045377327247855204,-0.09732587631873649,0.006571221823026073
freesolv,reg,scaffold,mae,mat_nograph,mat,0.30101253003582973,0.29396559825113694,25,0.007046931784692813,-0.009066465204641747,0.023160328774027374,0.9026124276553871,0.37570188781998126,117.0,0.23036134243011475,True,0.7514037756399625,0.4607226848602295,False,False,False,False,graph structure,-0.007046931784692813,-0.023160328774027374,0.009066465204641747
freesolv,reg,scaffold,mae,mat_nodistance,mat,0.2889446493894375,0.29396559825113694,25,-0.005020948861699439,-0.017606435343421028,0.007564537620022149,-0.8233872523497228,0.41839493915861425,128.0,0.3665854334831238,False,0.7514037756399625,0.4607226848602295,False,False,False,False,3D distances,0.005020948861699439,-0.007564537620022149,0.017606435343421028
freesolv,reg,scaffold,mae,mat_noattention,mat,0.35149987958579226,0.29396559825113694,25,0.05753428133465529,0.02200540610243406,0.09306315656687653,3.342208829149954,0.0027166620834206813,52.0,0.002025127410888672,True,0.008149986250262043,0.006075382232666016,True,True,True,True,self-attention,-0.05753428133465529,-0.09306315656687653,-0.02200540610243406
freesolv,reg,scaffold,r2,mat_nograph,mat,0.7812119395480168,0.7930875708862081,25,-0.011875631338191339,-0.034415199307545094,0.010663936631162415,-1.0874253876845934,0.2876495302935758,94.0,0.06670159101486206,True,0.4642819280147803,0.20010477304458618,False,False,False,False,graph structure,0.011875631338191339,-0.010663936631162415,0.034415199307545094
freesolv,reg,scaffold,r2,mat_nodistance,mat,0.8026510513214977,0.7930875708862081,25,0.009563480435289633,-0.0065377846649241865,0.025664745535503453,1.2258697308380988,0.23214096400739015,123.0,0.2996123433113098,False,0.4642819280147803,0.34591710567474365,False,False,False,False,3D distances,-0.009563480435289633,-0.025664745535503453,0.0065377846649241865
freesolv,reg,scaffold,r2,mat_noattention,mat,0.7564847184220587,0.7930875708862081,25,-0.03660285246414957,-0.08668296561276805,0.013477260684468903,-1.508474518179577,0.14448581291910964,111.0,0.17295855283737183,True,0.4334574387573289,0.34591710567474365,False,False,False,False,self-attention,0.03660285246414957,-0.013477260684468903,0.08668296561276805
metstab-high,clf,random,roc_auc,mat_nograph,mat,0.777501905988823,0.7909919789124384,25,-0.013490072923615468,-0.03484725574685206,0.007867109899621125,-1.303643010117179,0.2047223675548002,88.0,0.04512268304824829,True,0.4094447351096004,0.09024536609649658,False,True,False,False,graph structure,0.013490072923615468,-0.007867109899621125,0.03484725574685206
