task,task_type,split,model,metric,n,mean,std,ci95_low,ci95_high,boot_ci95_low,boot_ci95_high,median,min,max
metstab-high,clf,random,hybrid,pr_auc,25,0.5775318384804926,0.04895408778372276,0.5573245842079652,0.5977390927530201,0.5583389116127386,0.5968564896997993,0.5831793818631529,0.4986037296249439,0.6824834419067437
metstab-high,clf,random,hybrid,f1,25,0.4619579118676957,0.12667151658852166,0.40967047969043774,0.5142453440449537,0.41223080536019296,0.5087610603560758,0.4772727272727273,0.1132075471698113,0.6538461538461539
metstab-low,clf,random,gcn,roc_auc,25,0.8471442877209654,0.014890884101471498,0.8409976328652861,0.8532909425766447,0.8412035304204025,0.8527837970170437,0.8449932892340142,0.8147349247435528,0.8768115942028984
metstab-low,clf,random,gcn,pr_auc,25,0.8597989923914181,0.013260985002074005,0.8543251268171078,0.8652728579657284,0.8547426199965497,0.8648882999519192,0.8593505278396416,0.8342134991504104,0.8890180873229107
metstab-low,clf,random,gcn,f1,25,0.7769801979508304,0.05430919082742153,0.754562465784451,0.7993979301172098,0.7525661366027965,0.7938364984800205,0.7920353982300885,0.541033434650456,0.8205128205128205
metstab-low,clf,random,mat,roc_auc,25,0.7647341588409132,0.07306450815448971,0.7345746121836912,0.7948937054981352,0.7340825316104173,0.7898512851533681,0.7879877288850542,0.5268878718535469,0.8271498418176588
metstab-low,clf,random,mat,pr_auc,25,0.7855379332826341,0.06816842284827207,0.7573993913096342,0.813676475255634,0.7566749403516906,0.8097582061132728,0.8074423009433929,0.5698013842423397,0.8481602525637998
metstab-low,clf,random,mat,f1,25,0.7283610502632016,0.040073027088626374,0.7118197176695423,0.744902382856861,0.7117800784578834,0.7423884866014417,0.7390300230946882,0.6433566433566433,0.7880184331797235
metstab-low,clf,random,mat_nograph,roc_auc,25,0.7545945769924933,0.0637216147781196,0.7282915871754582,0.7808975668095285,0.7281438857523351,0.7762773280053603,0.7712587479628031,0.540474828375286,0.8256578947368423
metstab-low,clf,random,mat_nograph,pr_auc,25,0.7789614366856772,0.05905000800510639,0.7545867913685047,0.8033360820028497,0.7550571404543509,0.7992049468773248,0.7985467261287307,0.576003289357895,0.8458667464904868
metstab-low,clf,random,mat_nograph,f1,25,0.727640584438413,0.03207783865208973,0.7143995034275762,0.7408816654492497,0.7145339245062354,0.7386021383702405,0.7392197125256673,0.6219512195121951,0.7605042016806722
metstab-low,clf,random,mat_nodistance,roc_auc,25,0.7714532195004022,0.07438658142622782,0.7407479478183988,0.8021584911824057,0.7402462933829137,0.7962743085514332,0.7923736937973349,0.5350519641495042,0.8719131388253241
metstab-low,clf,random,mat_nodistance,pr_auc,25,0.7932140631859902,0.06710069205587031,0.7655162588223191,0.8209118675496613,0.7654104219202397,0.8162087312378771,0.8070508118114412,0.5727252467654274,0.8646475056164078
metstab-low,clf,random,mat_nodistance,f1,25,0.7321194498703433,0.04649507178445505,0.7129272275145976,0.751311672226089,0.7133689352129446,0.7492323256345016,0.7339449541284404,0.6301369863013698,0.8116591928251121
metstab-low,clf,random,mat_noattention,roc_auc,25,0.6445878167293977,0.07911053753912473,0.6119325918020739,0.6772430416567214,0.6138960563959643,0.673799732937044,0.6697104783817467,0.5013825324180015,0.7613124340906913
metstab-low,clf,random,mat_noattention,pr_auc,25,0.6825315498822618,0.07479530169931964,0.6516575667635099,0.7134055330010137,0.6535482367138951,0.7105637504567122,0.6949682126405159,0.5603730014200725,0.8054355146064813
metstab-low,clf,random,mat_noattention,f1,25,0.6846496056154884,0.07998783088150749,0.6516322517946707,0.7176669594363061,0.6493093483645717,0.7071675854087814,0.7120879120879121,0.3266666666666666,0.7330677290836654
metstab-low,clf,random,hybrid,roc_auc,25,0.8634944698703281,0.011829820409877,0.8586113600046755,0.8683775797359806,0.8593033897965096,0.8682890413660369,0.861341533180778,0.8465391621129326,0.8917334096109839
metstab-low,clf,random,hybrid,pr_auc,25,0.8744349236493184,0.015206224094631958,0.8681581028419776,0.8807117444566592,0.8687159504512298,0.8802337245473625,0.8757528201119971,0.8343020523447993,0.9052697084847274
metstab-low,clf,random,hybrid,f1,25,0.8159771832570288,0.014895613705217246,0.809828576116876,0.8221257903971817,0.8101244023789791,0.8213326001140278,0.8174273858921162,0.7816593886462883,0.8436213991769548
metstab-high,clf,scaffold,svm,roc_auc,25,0.8612519534282095,0.025063355015558102,0.8509063089549729,0.8715975979014461,0.8516144886450284,0.870921035324346,0.8574595433385057,0.8151721014492754,0.90417817679558
metstab-high,clf,scaffold,svm,pr_auc,25,0.4653108402701146,0.07890427105596243,0.43274075796237294,0.49788092257785627,0.4336722682887439,0.49499774991093787,0.4944111640539554,0.2782005539798541,0.593916755338096
metstab-high,clf,scaffold,svm,f1,25,0.49557370614937357,0.06342630666998215,0.4693926135282628,0.5217547987704844,0.47077078625549446,0.5207661201953198,0.4909090909090909,0.3409090909090909,0.609271523178808
metstab-high,clf,scaffold,rf,roc_auc,25,0.870097278202918,0.03099211948003201,0.8573043600395897,0.8828901963662464,0.8580533869634442,0.881656090504348,0.8757396449704142,0.8109601449275362,0.9142338134163748
metstab-high,clf,scaffold,rf,pr_auc,25,0.4911792556871903,0.09346962573291584,0.4525968904659754,0.5297616209084052,0.45492676787743674,0.5275121196062572,0.4950195234780964,0.2714943743854738,0.6679470998086824
metstab-high,clf,scaffold,rf,f1,25,0.4436930829937349,0.10711636699540372,0.3994776198400083,0.4879085461474615,0.4012592327761111,0.487099894150668,0.45,0.208955223880597,0.6212121212121212
metstab-low,clf,scaffold,svm,roc_auc,25,0.8176893024785378,0.028243303706160548,0.8060310396995841,0.8293475652574914,0.8064847638185002,0.8286593987221433,0.8135368692121032,0.7736985236985237,0.8645668902920285
metstab-low,clf,scaffold,svm,pr_auc,25,0.8312057031171186,0.03742767388802355,0.8157563186566037,0.8466550875776335,0.8165444711188472,0.8453425560203345,0.8275155298920277,0.7515198637445026,0.8963642010234596
metstab-low,clf,scaffold,svm,f1,25,0.7847849116037823,0.02729145261484618,0.7735195536444782,0.7960502695630863,0.7739376958132785,0.7948602120069407,0.7839643652561247,0.7252747252747253,0.8330206378986866
metstab-low,clf,scaffold,rf,roc_auc,25,0.8101017558589547,0.02875838746994458,0.7982308769521628,0.8219726347657467,0.799419858177082,0.8215431202665918,0.7993240231763483,0.7668488372093023,0.8518748211048565
metstab-low,clf,scaffold,rf,pr_auc,25,0.823118431380376,0.03748718112009189,0.8076444835417267,0.8385923792190253,0.8083895582275147,0.8373745946586421,0.8234015257656743,0.7447276018375238,0.8813172733205537
metstab-low,clf,scaffold,rf,f1,25,0.7769193494344089,0.026467343256903815,0.7659941670988011,0.7878445317700167,0.7660806580025777,0.7865974987390559,0.7777777777777778,0.72,0.8187372708757638
metstab-high,clf,scaffold,gcn,roc_auc,25,0.7740130719588413,0.06115371476079428,0.7487700591722386,0.799256084745444,0.7484130173379469,0.7966922024146927,0.7901034386357283,0.6137184941219523,0.8632412092902555
metstab-high,clf,scaffold,gcn,pr_auc,25,0.34368017169069753,0.09265616784350467,0.30543358538306276,0.3819267579983323,0.3086494758875316,0.3790404025386923,0.3404311057237185,0.1472770977547897,0.5173681914970578
metstab-high,clf,scaffold,gcn,f1,25,0.2121806690537763,0.1388340400490038,0.15487279394134712,0.2694885441662055,0.15880303713921667,0.26664594636716926,0.2105263157894736,0.0,0.4426229508196721
metstab-high,clf,scaffold,mat,roc_auc,25,0.751463304548002,0.06607159467145333,0.7241902907066256,0.7787363183893785,0.7263002403848018,0.7763967682025781,0.757752692357597,0.5851973834682769,0.8421333333333334
metstab-high,clf,scaffold,mat,pr_auc,25,0.3276098610577084,0.09360638035684127,0.2889710463021704,0.3662486758132464,0.2925243218514765,0.3637076397143487,0.3343641621056329,0.1494927288361119,0.5562081961130625
metstab-high,clf,scaffold,mat,f1,25,0.19869216306766854,0.11009940492502478,0.15324536237549663,0.24413896375984045,0.15752137484778442,0.2409017417815724,0.1935483870967742,0.0,0.4869565217391304
metstab-high,clf,scaffold,mat_nograph,roc_auc,25,0.7355850412340064,0.0650884104185465,0.7087178659057078,0.7624522165623049,0.7108415670514732,0.759822776860163,0.7415598885793871,0.569324367595261,0.8349333333333333
metstab-high,clf,scaffold,mat_nograph,pr_auc,25,0.30488813794576886,0.09031644632086278,0.26760734121517227,0.34216893467636544,0.27108718343608057,0.33966698912376386,0.3177049124667184,0.1607181047358646,0.4747413285963691
metstab-high,clf,scaffold,mat_nograph,f1,25,0.204560978797098,0.13011392901854207,0.15085258860727013,0.2582693689869259,0.1551334626759499,0.25595341379031866,0.2258064516129032,0.0,0.4418604651162791
metstab-high,clf,scaffold,mat_nodistance,roc_auc,25,0.7516647373427419,0.06121192939390342,0.7263976947366312,0.7769317799488525,0.727559000659137,0.775354345447402,0.7654038997214484,0.6080691642651298,0.8322398710865562
metstab-high,clf,scaffold,mat_nodistance,pr_auc,25,0.332457580499633,0.10166751406656858,0.2904912932903755,0.37442386770889047,0.2935880917932057,0.3723707519310784,0.3369886769860897,0.160760476857295,0.5430780220480795
metstab-high,clf,scaffold,mat_nodistance,f1,25,0.20208573602124175,0.13405628025987906,0.1467500232201283,0.2574214488223552,0.14962640832213878,0.25466098502657886,0.1971830985915492,0.0,0.4684684684684684
metstab-high,clf,scaffold,hybrid,roc_auc,25,0.850868264574296,0.04209417302439888,0.8334926439427004,0.8682438852058916,0.8337724315532473,0.8663434410917235,0.8667650469062929,0.729981884057971,0.9080554411966516
metstab-high,clf,scaffold,hybrid,pr_auc,25,0.47961894107140224,0.10489236240668559,0.43632150189201757,0.5229163802507869,0.4390157690067095,0.5199538554361859,0.4688165992240178,0.230058552392573,0.6747015275880662
metstab-high,clf,scaffold,hybrid,f1,25,0.2975043329714138,0.17371490573628612,0.2257983441549202,0.36921032178790747,0.2287837572594777,0.36718727623108394,0.2727272727272727,0.0,0.6379310344827587
metstab-high,clf,scaffold,mat_noattention,roc_auc,25,0.6963569186962559,0.07734136585897347,0.6644319719461196,0.7282818654463923,0.666663658939604,0.7237520588497766,0.7064635652531907,0.5408232118758434,0.8209333333333333
metstab-high,clf,scaffold,mat_noattention,pr_auc,25,0.2746693592024702,0.08767638121106738,0.23847832778841582,0.3108603906165246,0.2407137574707722,0.30880561244091215,0.2703828632907214,0.105175397146524,0.5060804396339167
metstab-high,clf,scaffold,mat_noattention,f1,25,0.03063564842159248,0.05449315377278118,0.008141980083548956,0.053129316759636,0.013360450202669957,0.05609635434666695,0.0,0.0,0.2469135802469135
metstab-low,clf,scaffold,gcn,roc_auc,25,0.7838997819429665,0.030951464081898576,0.7711236455031841,0.7966759183827489,0.772659890290142,0.7963402456965886,0.7802253358370649,0.7420432458697765,0.8448453608247424
metstab-low,clf,scaffold,gcn,pr_auc,25,0.8073127447777272,0.0364288870184767,0.7922756392738984,0.8223498502815559,0.7933072984201022,0.8209079502858933,0.8093307135110595,0.7181051249801023,0.8677052845448778
metstab-low,clf,scaffold,gcn,f1,25,0.7241852165782425,0.04888978704947647,0.7040045043442996,0.7443659288121854,0.704903890672223,0.7421600541477618,0.7336683417085427,0.5936599423631124,0.8051948051948052
metstab-low,clf,scaffold,mat,roc_auc,25,0.7430106142324682,0.04389338823875532,0.7248923140622787,0.7611289144026576,0.7259469641075913,0.7585324874065683,0.758209025236889,0.6634542166381115,0.8017137047974052
metstab-low,clf,scaffold,mat,pr_auc,25,0.7715899734322865,0.04690622277653102,0.7522280362883094,0.7909519105762637,0.7531457521130792,0.7887877307642823,0.7684376386114153,0.684556051165221,0.8441730074510686
metstab-low,clf,scaffold,mat,f1,25,0.7046071138368966,0.04859609479580284,0.6845476318069372,0.7246665958668559,0.6854657196162418,0.7230271343322034,0.7073684210526315,0.5617977528089888,0.788
metstab-low,clf,scaffold,mat_nograph,roc_auc,25,0.725972735679413,0.03224919043886253,0.7126609241273257,0.7392845472315003,0.7138292390550286,0.7380546483841921,0.7211568388038976,0.6718837209302325,0.7765402509516424
metstab-low,clf,scaffold,mat_nograph,pr_auc,25,0.7544225264714527,0.04286252153111046,0.7367297471642908,0.7721153057786145,0.7379757923644361,0.7710329855434874,0.756729933556491,0.6641475767526479,0.8207765191370716
metstab-low,clf,scaffold,mat_nograph,f1,25,0.6972154505331115,0.04240204401237357,0.6797127470036664,0.7147181540625567,0.6819095512072259,0.7130615223583512,0.6982248520710059,0.6205128205128205,0.7855787476280834
metstab-low,clf,scaffold,mat_nodistance,roc_auc,25,0.7451159342111678,0.03249022485401697,0.7317046285425325,0.7585272398798032,0.7326636521135979,0.7573417530106137,0.7521412888749488,0.6897023809523809,0.821232200761314
metstab-low,clf,scaffold,mat_nodistance,pr_auc,25,0.7712743169184804,0.03694564542573705,0.7560239040279608,0.7865247298089999,0.7566805735094423,0.7852790803847114,0.7624096947950628,0.6894754486950248,0.8426435828421484
metstab-low,clf,scaffold,mat_nodistance,f1,25,0.7071837372562642,0.05175967983052019,0.6858183915057566,0.7285490830067717,0.686773867336124,0.7253042369107412,0.71875,0.5352941176470588,0.7841584158415842
metstab-low,clf,scaffold,hybrid,roc_auc,25,0.8053188907311538,0.029812925962054437,0.7930127197289525,0.8176250617333551,0.7936000713534817,0.8165815501612831,0.8100191296030608,0.7380220530835286,0.8523799339369312
metstab-low,clf,scaffold,hybrid,pr_auc,25,0.8188573911229955,0.041496488227286306,0.8017284826500134,0.8359862995959776,0.8019732632589934,0.8344496032815448,0.8208825100580586,0.7373292967678057,0.8718724298577997
metstab-low,clf,scaffold,hybrid,f1,25,0.7627991604816574,0.03154936486947932,0.7497762227267782,0.7758220982365366,0.7495282017898999,0.77437894555059,0.7692307692307693,0.6825775656324582,0.81419624217119
metstab-low,clf,scaffold,mat_noattention,roc_auc,25,0.671996789062787,0.05720615444938125,0.6483832490859174,0.6956103290396567,0.6510190761412862,0.6945915714663735,0.6671846981470412,0.5792759961127307,0.7849060245614883
metstab-low,clf,scaffold,mat_noattention,pr_auc,25,0.7152716983117113,0.05077051135366093,0.6943146612405233,0.7362287353828993,0.6960186063308906,0.7340185475594787,0.7223411339197489,0.5956232948588822,0.8200160661046528
metstab-low,clf,scaffold,mat_noattention,f1,25,0.6643025760703003,0.061979537640174186,0.6387186803531153,0.6898864717874853,0.6389490487342586,0.6872069334164481,0.6697038724373576,0.484149855907781,0.7587476979742173
